出现时间(s),模式,字体大小,颜色,时间戳,弹幕池,用户ID,rowID,弹幕内容
2007.51100,1,25,16777215,1738227082,0,c506ba56,1771136151752248320,8,体面了
1679.49100,1,25,16777215,1738226743,0,c506ba56,1771133305161989632,8,家人们
1543.89100,1,25,16777215,1738226595,0,c506ba56,1771132067171298560,8,网上说理
1325.43100,1,25,16777215,1738226370,0,c506ba56,1771130179700676864,8,懂洋文
1223.73100,1,25,16777215,1738226256,0,c506ba56,1771129227308625920,8,人民万岁
1152.81100,1,25,16777215,1738226180,0,c506ba56,1771128587710916096,8,什么武功了武器了
810.31100,1,25,16777215,1738225812,0,c506ba56,1771125498563883520,8,勃朗宁牌手枪
3005.64700,1,25,16777215,1738223018,0,9266ee0c,1771102059131661056,8,不是抗r，根本起不来
4654.95100,1,25,16777215,1738221195,0,ceb6a9e9,1771086769501522688,8,麻匪火并跟你的人安然无恙有啥关联
7715.65600,1,25,16777215,1738220674,0,907a02d0,1771082401242979840,8,25.1.30
3167.54800,1,25,16777215,1738220556,0,ceb6a9e9,1771081408786935552,8,这话谁问谁死
17.49800,1,25,16777215,1738219695,0,fb9129cb,1771074187613138944,8,不知道几周目了，但是接着看
7714.34800,1,25,15138834,1738219358,0,89e5dc9b,1771071361633028096,8,人民万岁
7681.42800,1,25,15138834,1738219320,0,89e5dc9b,1771071037900048640,8,新的斗争开始了
7645.60800,1,25,16777215,1738219274,0,89e5dc9b,1771070653466746880,8,晚年的他是孤独的
7581.86800,1,25,16777215,1738219200,0,89e5dc9b,1771070030948106752,8,年轻时带着兄弟们打天庭 年迈时打兄弟们的天庭
4315.54300,1,25,16777215,1738218662,0,15e152e3,1771065522256024832,8,美救英雄经典的嘞
3455.47100,1,25,16777215,1738217194,0,f03b60dc,1771053203216677632,8,这可是你说的，别后悔哦
6938.70700,5,25,15138834,1738216857,0,b8697c77,1771050378973235968,8,锤子和镰刀
5335.85300,1,25,16777215,1738214525,0,4b798140,1771030820690286080,8,果然他不姓马
4014.01400,1,25,16777215,1738211997,0,dc566d6a,1771009615095028480,8,练块儿的
3230.88800,1,25,16777215,1738211335,0,dc566d6a,1771004059865063680,8,他说的，都是我的词儿啊！
1286.74700,1,25,16777215,1738208642,0,ee8bd993,1770981470233183488,8,太有意思了哈哈，新年好
6035.51900,1,25,16777215,1738203879,0,3e22f7ba,1770941516064823296,8,“就这样把他杀了，我有意见”
7914.62500,1,25,16777215,1738179779,0,b46a0a5b,1770739347692479488,8,你是从敦煌来的吗，壁画这么多？
7914.62500,1,25,16777215,1738179774,0,b46a0a5b,1770739304449068544,8,是金子总会发光的，你这渣渣只会反光
489.33300,1,25,16777215,1738166960,0,ea90bf56,1770631816987026944,8,这片土地上曾经有过，那就很难彻底消失了
4007.48100,5,25,16777215,1738166806,0,c6ed8963,1770630520016436992,8,这位更是重量级
7702.32200,1,25,16777215,1738164589,0,8d77e742,1770611926657887488,8,永远会有人收拾他们
7664.32400,1,25,16777215,1738164386,0,8d77e742,1770610218032762624,8,你们只是自己
4839.15800,1,25,16777215,1738164291,0,b38606e8,1770609427884696832,8,老马想简单了
7572.92400,1,25,16777215,1738164243,0,8d77e742,1770609018511871488,8,辩证唯物主义
7534.28400,1,25,16777215,1738164161,0,8d77e742,1770608334848861184,8,嘴上注意，心中生意
7449.17000,5,25,16777215,1738164127,0,1d97d06f,1770608051045695488,8,越过了位置，越过了财务，去大哥身边
7524.56400,1,25,16777215,1738164091,0,8d77e742,1770607742428440832,8,该享受享受了
7335.81100,1,25,16777215,1738163837,0,8d77e742,1770605615631213824,8,出口恶气才重要
627.02400,1,25,15138834,1738163802,0,11834c89,1770605324093694464,8,手这是干什么
1006.97000,1,25,16777215,1738159250,0,55f499a,1770567137455952896,8,山里跪着
79.53200,1,25,16777215,1738157381,0,8e029d56,1770551461236458496,8,爽
77.02700,1,25,16777215,1738157366,0,8e029d56,1770551329618930176,8,好好好
7536.64800,1,25,16777215,1738157324,0,3a0f5ce0,1770550977062562560,8,老二不是基佬吗？
3236.43900,1,25,16777215,1738156751,0,c9e868c4,1770546172302746880,8,“他说的都是我的词啊”
4363.39000,1,25,16777215,1738155261,0,a4d019db,1770533671582031360,8,禁止经商
4077.46800,1,25,16777215,1738149219,0,9a9dc179,1770482987125846272,8,遗失的基因原体
5435.24900,1,25,16777215,1738147997,0,56b5e745,1770472738218701568,8,《一模一样》
4917.14200,1,25,16777215,1738147405,0,56b5e745,1770467771030411776,8,哈哈哈哈哈哈哈哈哈哈笑死
7706.80500,1,25,16777215,1738147236,0,dc8a0818,1770466355293466880,8,雄关漫道真如铁，而今迈步从头越！
2435.32100,1,25,16777215,1738146517,0,34b58911,1770460322860776960,8,3+
1215.76700,1,25,16777215,1738146155,0,cc7b6291,1770457288918731264,8,他们都叫我跪下，只有你让我站起来
4770.42700,5,25,15138834,1738145687,0,f27c5b02,1770453363310880256,8,峨眉峰——
2134.25800,1,25,16777215,1738145109,0,8fb8186d,1770448514980375040,8,]\
2050.84500,1,25,16777215,1738145026,0,8fb8186d,1770447815336881408,8,.12
2854.54400,1,25,16777215,1738144855,0,eee196ce,1770446384441455872,8,有的人一旦暴露就只能假死，否则一定会被人盯杀
1956.63200,5,25,16777215,1738144781,0,20cb2105,1770445765169246976,8,谢谢爹
1752.82300,1,25,16777215,1738143628,0,eee196ce,1770436093557258496,8,捧杀
1609.20900,1,25,16777215,1738143485,0,eee196ce,1770434888735072000,8,典型的捧杀，大家记住了武教头说的话就是捧杀。一定要防身边的人捧杀
506.05900,1,25,16777215,1738138208,0,fdf9d72b,1770390625439750400,8,忍耐
7726.92800,1,25,16777215,1738135640,0,3a1488de,1770369082337137408,8,经典永不过时！
4530.89100,1,25,16777215,1738134104,0,b069907b,1770356196789225728,8,《拔枪四顾心茫然》
5300.56800,1,25,16777215,1738133191,0,3a1488de,1770348541765057792,8,吃火锅，吃到传送珍珠了
3192.47700,1,25,16777215,1738130904,0,3a1488de,1770329356498538496,8,真爱啊
2213.98200,1,25,16777215,1738129888,0,3a1488de,1770320830703234816,8,替身对轰
6849.53700,1,25,16777215,1738129863,0,f58bc2a7,1770320620132148736,8,他们没死，群众就能走，他们走了，群众也可以跟着走，他们进去了，还是没死，群众才能知道自己不会死
472.51700,1,25,52480,1738116945,0,16ca0000,1770212253627512320,8,恩爱
5046.27100,1,25,11890,1738115505,0,7f30669a,1770200178218242816,8,黑天鹅
3277.09600,1,25,16777215,1738115360,0,94c1880a,1770198958715859200,8,弹幕呢
4738.15500,1,25,16777215,1738115076,0,7f30669a,1770196581904610816,8,帅啊
4560.85200,1,25,16777215,1738114858,0,7f30669a,1770194746980646144,8,替身吧
2016.02100,1,25,16777215,1738113112,0,c33eb57b,1770180104522308096,8,1
1846.34700,1,25,16777215,1738112908,0,c33eb57b,1770178389270175744,8,1
24.87100,1,25,16777215,1738111305,0,32bbe78e,1770164945594970368,8,ijkki
287.56900,1,25,16777215,1738111089,0,c33eb57b,1770163129393710080,8,1
4051.02900,1,25,16777215,1738110020,0,ebf1f1bd,1770154165067651072,8,++++
1441.52000,1,25,16777215,1738091031,0,4cf98696,1769994875745077248,8,好男人
7613.15300,1,25,16777215,1738083816,0,3604a7b8,1769934348850743040,8,黄四郎的衣服怎么变成蓝色了？都要死了，还有必要换一身吗？
35.66600,1,25,16777215,1738083547,0,1887b0ea,1769932097851858176,8,永远有人系列，祝大家新年快乐
5818.62800,1,25,16777215,1738079957,0,48b54fae,1769901978303211008,8,如果是黄四郎给的，那委任状的时间对不上。
1877.02400,1,25,16777215,1738077571,0,a58daf18,1769881964913549568,8,我成六子了
1781.08700,1,25,16777215,1738077475,0,a58daf18,1769881160026588160,8,你呀，太年轻
1391.14100,1,25,16777215,1738077085,0,a58daf18,1769877889190896640,8,我是自愿加班，自愿加班，没人逼我
1014.08800,1,25,16777215,1738076633,0,32bbe78e,1769874094998287872,8,全斗焕（
5153.87100,1,25,16777215,1738074431,0,b562623d,1769855621328316928,8,黄四郎还真是喜欢3啊
1236.08800,1,25,16777215,1738073963,0,d13782f6,1769851699033539840,8,太帅了
42.75000,1,25,16777215,1738073846,0,fa6be042,1769850717582995968,8,+
3998.68000,1,25,52480,1738070731,0,cd735379,1769824583546493184,8,花
2927.11500,1,25,52480,1738069642,0,cd735379,1769815447052076032,8,忍耐
7710.23700,5,25,15138834,1738067513,0,4d5ef178,1769797589777121280,8,雄关漫道真如铁，而今迈步从头越
7084.93700,1,25,16777215,1738066875,0,4d5ef178,1769792240210838272,8,牛逼呀
7548.66200,1,25,16777215,1738066638,0,16d4275e,1769790254451415808,8,可以理解，至少兄弟们出过头，扛过枪。
4555.81600,1,25,16777215,1738066450,0,c80296a7,1769788674574356992,8,0
6041.85300,1,25,16777215,1738065761,0,4d5ef178,1769782897591556864,8,走好
660.75800,1,25,16777215,1738065702,0,c16089b4,1769782398679137024,8,算球
5013.45300,1,25,16777215,1738064725,0,4d5ef178,1769774207983554048,8,蔡锷
1510.60700,1,25,16777215,1738062311,0,496af128,1769753953077403904,8,吕小布
2756.90400,1,25,16777215,1738062295,0,4d5ef178,1769753821183351552,8,第3回合结束，双方平手
2544.86400,1,25,16777215,1738062076,0,4d5ef178,1769751984136635904,8,第2回合结束
2476.56100,1,25,16777215,1738061736,0,a1cda39a,1769749133587596800,8,好好好
2055.00400,5,25,15138834,1738061579,0,4d5ef178,1769747816122542336,8,重庆
1233.26400,5,25,15138834,1738060722,0,4d5ef178,1769740625617603328,8,人民万岁！
6405.97700,1,25,16777215,1738059811,0,6ada6ba6,1769732979745811456,8,被黄派出去找郭旅长的人被截杀了，信没送出去
818.00000,1,25,16777215,1738059162,0,4c7061c0,1769727537216584192,8,1
485.00000,1,25,16777215,1738056917,0,6564cd43,1769708709547797760,8,飞起来
1739.27700,1,25,16777215,1738056550,0,8352d3de,1769705627262809344,8,小六子就像当年的中国青年啊，为寻求那心中真理，沦为炮灰，沦为棋子
6697.08300,5,25,15138834,1738055309,0,d00a52e1,1769695218946682112,8,拿枪和子弹都能打麻将哈哈哈
6944.44800,1,25,16777215,1738053390,0,6a0d3335,1769679115973697024,8,？
4002.38900,5,25,15138834,1738052373,0,d00a52e1,1769670585161550336,8,俗称魔法师
3399.43000,5,25,15138834,1738051695,0,d00a52e1,1769664903372646144,8,《新幹線》
3316.65900,5,25,15138834,1738051566,0,d00a52e1,1769663814858889472,8,夫人的墓碑是两颗钻石
147.86100,1,25,16777215,1738051285,0,ea9197db,1769661463573635840,8,那指的下人
2879.49000,5,25,38979,1738051112,0,d00a52e1,1769660006204014592,8,要坚强
2538.21200,5,25,15138834,1738050744,0,d00a52e1,1769656919657971968,8,用孙守义的身体假死
2253.13500,5,25,15138834,1738050375,0,d00a52e1,1769653825243084800,8,孙——守——义———
267.09400,5,25,15138834,1738050145,0,d00a52e1,1769651902037274624,8,牛顿快乐车
61.61300,5,25,15138834,1738049923,0,d00a52e1,1769650037727641856,8,每个寒暑假都要重温
7651.83400,1,25,15138834,1738049519,0,92391de6,1769646650239994368,8,歌未尽东方白
68.13600,1,25,16777215,1738045894,0,a6b87d79,1769616235210948096,8,非遗！！
107.07500,1,25,16777215,1738044546,0,176b955c,1769604926830714880,8,申遗
199.30200,1,25,16777215,1738036391,0,f7cb1def,1769536522413147648,8,战歌起
2456.01800,1,25,16777215,1738034029,0,6216b43d,1769516708337051648,8,发哥杀气四溢
739.36800,5,25,15138834,1738031899,0,80a3a6f5,1769498839208809216,8,大荒囚天指
7415.93400,5,25,16707842,1738016581,0,2eae08cf,1769370344584116992,8,也许牧之只是有自信 你先开枪我也能先打死你
4981.66500,1,25,16777215,1738016087,0,2d00c1d5,1769366197138834176,8,润
7049.65100,1,25,16777215,1738015017,0,2d00c1d5,1769357219524582656,8,妙啊
1215.14900,1,25,16777215,1738007812,0,2d00c1d5,1769296780258256128,8,我突然看懂这个土匪指的是什么了。。。
1020.27200,1,25,16777215,1738005806,0,ddf99abd,1769279954086511872,8,hi
1018.71900,1,25,16777215,1738005685,0,ddf99abd,1769278940910429184,8,hi
7285.78100,5,25,16777215,1737998552,0,fd7dc03b,1769219100297139200,8,三男一女
7345.20300,1,25,16777215,1737994121,0,9b83a36,1769181931087712000,8,公平
4875.76500,1,25,16777215,1737993781,0,22972095,1769179085269469184,8,乖巧
1037.11800,1,25,16777215,1737992797,0,73d2e35b,1769170824076122368,7,？
149.98300,1,25,16777215,1737991985,0,dbb23bd9,1769164018935432704,7,+
4999.18500,1,25,16777215,1737990298,0,e359aa3b,1769149864282865664,7,那年17
3252.26200,1,25,16777215,1737988545,0,e359aa3b,1769135161661774336,7,笑死我了
7221.36300,1,25,16777215,1737986485,0,3604a7b8,1769117878369483264,7,拿着望远镜干嘛呢？
7652.28700,1,25,16777215,1737983503,0,7285098b,1769092860168451584,7,晚年很孤独
5098.90000,1,25,16777215,1737982225,0,8c8877e,1769082144367478528,7,感觉凑凑的
2793.64600,1,25,16777215,1737981638,0,1f4b3a5f,1769077222998148096,7,是黄让人假扮张截的烟土，全自己私吞了，根本追不回来，对半分是谈崩了
2242.02300,1,25,16777215,1737981038,0,1f4b3a5f,1769072184154317824,7,滴水不漏，绝了这演技
1779.25300,1,25,16777215,1737980544,0,1f4b3a5f,1769068041767487488,7,所有人都是来看戏的，没人在乎真相
1578.72500,1,25,16777215,1737980316,0,1f4b3a5f,1769066133073691648,7,一个白脸一个红脸，让六子认为有人向着他，以六子的性格肯定会急于自证
1237.75600,1,25,16777215,1737975478,0,bdac1d66,1769025545716139520,7,我一定要把他们心里的怒勾出来
7914.62400,1,25,16777215,1737975356,0,829f7735,1769024519068556800,7,.0
1363.46100,1,25,16777215,1737971754,0,48775c7d,1768994303629175808,7,去墓地里面找
4894.71900,5,25,16707842,1737968580,0,ccecf841,1768967683950812160,7,情头
2054.57000,1,25,16777215,1737967021,0,844b6f17,1768954604492182528,7,细节，门关上天就暗了
5958.60200,1,25,16777215,1737963195,0,11c0538,1768922504334306304,7,25年的出来
5923.71700,1,25,16777215,1737963153,0,11c0538,1768922152222536192,7,2025一月27日
2442.63200,1,25,16777215,1737960743,0,a0d65721,1768901937069482496,7,黄四郎的惯例是二八
7534.77700,1,25,16777215,1737957220,0,310e6e69,1768872388860142080,7,机会主义的出现
3254.22100,1,25,16777215,1737957001,0,7d361869,1768870552007292928,7,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
4768.44600,1,25,16777215,1737956479,0,8e8f6d56,1768866168439487488,7,4·
21.41600,1,25,16777215,1737955902,0,d10489f9,1768861334361635328,7,我都关着灯！
6372.54100,1,25,16777215,1737954929,0,3433854a,1768853164536808704,7,有米才是粥
5180.52900,1,25,16777215,1737953948,0,310e6e69,1768844940907197952,7,乔峰，我认得你，你不是张麻子
6474.19600,1,25,16777215,1737953695,0,4668f9e8,1768842813908736000,7,他们可以离开这里去其他地方啊
7163.77000,1,25,16777215,1737952475,0,65803ab4,1768832579504497920,7,这个是假的
0.00000,1,25,16777215,1737949004,0,e6d3b97d,1768803466589425664,7,预言家
1880.02100,1,25,16777215,1737947996,0,b6ca376f,1768795006032370688,7,谢谢五哥
1871.44100,1,25,16777215,1737947979,0,b6ca376f,1768794869708979968,7,谢谢四哥
1174.18300,1,25,16777215,1737945712,0,f013dd37,1768775850955751680,7,血脉压制
6986.08700,1,25,16777215,1737942186,0,26a9c02c,1768746270769893120,7,3天，骑兵没来就回来了？
538.35100,1,25,16777215,1737941455,0,bf596285,1768740140702409216,7,d
637.09500,1,25,16777215,1737935569,0,26a9c02c,1768690765632436992,7,下马威
1616.36900,1,25,16777215,1737934397,0,3dbbe953,1768680931558270464,7,这场戏还是星爷拍的那个更震撼我
3042.23300,5,18,16707842,1737916048,0,ad7accc3,1768527007346103296,7,那就先杀再睡吧！
622.91500,1,25,16777215,1737913069,0,2f898519,1768502021423890688,7,捣蛋捣蛋哈哈哈
1100.95300,1,25,16777215,1737908196,0,cb933b1c,1768461140340006400,7,这是姜文他弟，姜武
2202.43700,1,25,16777215,1737908088,0,6fd10424,1768460238128443648,7,收水啊
290.30200,1,25,14811775,1737904549,0,ed575793,1768430553612949248,7,笑死
286.46200,1,25,16777215,1737904533,0,ed575793,1768430419470609152,7,火锅
7426.49100,1,25,16777215,1737900734,0,cdd3a024,1768398548313497856,7,麻子和老四都是体面人，知道对方不会干不体面的事
1489.53500,1,25,16777215,1737900167,0,c69ecbfd,1768393793398824960,7,4444
2512.90200,1,25,16777215,1737899646,0,70c74e6d,1768389423579507712,7,为什么吹口哨啊？
7820.15600,1,25,16777215,1737898815,0,168e2b6a,1768382453065577728,7,2025/01/26
5193.59100,1,25,16777215,1737898166,0,8b5fc57b,1768377008523576064,7,？？？？？
4223.13400,1,25,16777215,1737897389,0,cdd3a024,1768370485475439616,7,这电影真细节，花姐一听麻匪的马上就不笑了
441.47100,1,25,16777215,1737896576,0,d27d9675,1768363664680715776,7,让陈凯歌过来学学
183.55100,1,25,16777215,1737896265,0,d27d9675,1768361061603783424,7,干脆！爽！
1651.97000,1,25,16777215,1737896164,0,d00a52e1,1768360215461638144,7,六子其实是要保护卖粉人的
746.96400,1,25,16777215,1737896150,0,3cf51d15,1768360094984741888,7,公孙衍！！！
5948.79200,1,25,16777215,1737896044,0,b1f98c3d,1768359204559191296,7,哈哈哈哈哈
5762.76500,1,25,16777215,1737895803,0,b1f98c3d,1768357186738305536,7,哈哈哈哈哈哈
4004.70000,1,25,16777215,1737895767,0,8b5fc57b,1768356883011212288,7,哈哈哈哈哈
5493.20300,1,25,16777215,1737895211,0,b1f98c3d,1768352220061374464,7,哈哈哈哈哈哈哈哈哈
3259.86000,1,25,16777215,1737895014,0,8b5fc57b,1768350564343021056,7,哈哈哈哈
15.62200,1,25,16777215,1737894522,0,ef14746e,1768346441468318720,7,嘻嘻
4567.78100,1,25,16777215,1737892883,0,5133c8c7,1768332684956089600,7,HYBHN
7711.21500,1,25,16777215,1737891931,0,78200f0b,1768324701518145024,7,新的斗争开始了
5239.78300,1,25,16777215,1737886191,0,2bd903c6,1768276548458763520,7,申遗！
5111.54800,5,25,16777215,1737884667,0,a547fbf,1768263770091679744,7,玉面手雷王
26.13100,1,25,16777215,1737883883,0,176b955c,1768257193414511872,7,申遗
